,userName,numStar,title,reviewDate,reviewContent,numHelpful,numUnhelpful
4080,Darigaaz,5,"New Switch, better construction",10 months ago,"The OLED Switch feels like what the Switch should have been at launch. The stand is better, the materials feel better in your hands, the screen is brighter and crisper. Everything just looks and feels better made. A shame it came out 4 and a half years later.",0,0
4081,OldGamer,5,Wife loves the Switch,6 months ago,My wife really wanted this.  She has not played games in years but really enjoying her Switch. Screen is noticeably brighter than the non OLED Switch.,0,0
4082,loneszn,4,Best Portable Device,11 months ago,An improvement over the first switch. Needs more power. Screen looks great. When it’s played on the TV the graphics looks noticeably bad in my opinion… but handheld mode is great.,0,0
4083,Kashfe,5,Improves Upon the Original Switch Model  Many Ways,1 year ago,It's a huge step-up from its predecessor (the 2017 Switch model). That is mainly because of its slightly bigger screen display and versatile stand that can bend at multiple angles unlike the previous model. I highly recommend it to anyone looking into a Switch and wants one that is rolling with the times!,0,0
4084,Nickm,5,Switch oled,1 year ago,"So amazing what a beautiful screen, like night and day",0,0
4085,Angel,5,Versatile,4 months ago,"Great screen, keeps the kids very busy. Love the lord really makes a difference.",0,0
4086,needMoreBass,5,Great,4 months ago,The colors of this thing are amazing. So much better the. The other versions.,0,0
4087,Himynameisadan,5,OLED is best LED,1 year ago,I was on the wall about buying one and didnt pre-order but when they went live curiosity got the best of me and i waited in line and to my surprise i was able to get the console and purchased it. I am so happy i was able to get on i love this thing in handheld mode. My last switch i only used in Dock Mode but with the OLED i only use it in handheld.,0,0
4088,Spence,5,Fun for the whole family.,4 months ago,Nice pick up! Kids really enjoy. When im watching tv they can play portable mode.,0,0
4089,Ricky,5,Redefining the Game *pun intended *,8 months ago,The console makes the first version of the switch look like Nintendo never tried. The screen quality is so amazing I make sure to stop myself from connecting on the TV and enjoy three handheld experience.,0,0
4090,ChrissyB,5,Switch for the Win!,4 months ago,Keeps 6yo son both challenges and entertained…and the picture quality is AMAZING.,0,0
4091,hayatimegnune,5,Get it now!,6 months ago,I love the OLED screen! It's great to carry around in the office and get in gaming mood during lunch instead of gossipping over the water cooler.,0,0
4092,Nisha,5,Nintendo Switch OLED,4 months ago,Very easy to setup.Great product.Love the OLED quality and the screen size is a little bigger.,0,0
4093,george,5,OLED makes the colors pop,1 year ago,"Love the new OLED screen, makes all the colors pop.",0,0
4094,Chale,5,Oled,3 months ago,oled looks really good. Joy con drift is fixed. A++,0,0
4095,Anubis929,5,Nintendo!,3 months ago,Excellent purchase. Item is fun and easy to use and my kids love it!,0,0
4096,AirFryer,5,On the go device,1 year ago,"Great device with a quality screen, cool handheld device",0,0
4097,cris,5,great display,3 months ago,I really enjoy the larger and brighter screen display,0,0
4098,RobbyRobDobBobbyBob,4,Not An Essential Upgrade But Very Pretty,1 year ago,"If you don't already own a Switch, this could be a must-buy. The screen is substantially better than the original model. It's larger, brighter and sharper with much more vibrant colors. Honestly the old Switch looked fantastic already for a 720p screen, but this one blows it away. It is a tiny bit wider and maybe heavier, but nothing noticeable. The white controllers and dock are nice touch as well. And I love the kickstand. It can go to any angle now, which was one of my biggest complaints. They've also improved the speakers which sound louder and clearer. But if you only play your Switch in docked mode, this is pointless to own. But if you play in handheld, don't mind the price tag and must own the very best, this is a good upgrade.",1,1
4099,Johnny,5,OLED,1 year ago,I love the upgrade! Not everyone will be into the new specs since the hardware is the same. I own a PS5 and Xbox series S and I use this more than both of those systems combined. If someone has a normal switch that can dock to the tv it maybe a hard buy. But the new oled screen was well worth it to me.,0,0
4100,Jesse,5,"Bright, colorful and better battery life!",11 months ago,I bought OLED for my brother as a Christmas gift. He has the OG one and was in need of an upgrade. The screen is much more brighter and colorful compared to the first switch and a better battery life! I recommend this product if your upgrading from the first switch that came out.,0,0
4101,JanetAlexis,5,OLED Switch,8 months ago,I can definitely see the difference in the screen. The white color is nice but I would put some kind of clear joy con protector. The back kick stand is bigger and sturdy. Worth the extra $50 from the other console,0,0
4102,Jimmy,5,Not bad at all,10 months ago,Have both the regular switch and the oled. Bigger screen love the oled gave my old one to the kids.. would not of picked it up just to get it because everything other then the screen and the hard drive specs it’s the same thing… love the white looks really clean.,0,0
4103,Zach,5,Five Stars,3 months ago,"Great console, sleek design! If you’re thinking about it, do it.",0,0
4104,GJOR,5,"Gorgeous Screen, Great Fame Selection!",6 months ago,"The screen is gorgeous, speakers are good, game selection is really excellent, loving Mario Party and Pokémon, interested in exploring Breath of the Wild",0,0
4105,ErinC,5,Nintendo switch oled,7 months ago,Love how they made the screen bigger. I just upgraded from the switch and I love the quality of games appear on the OLED screen. So far I am getting back into Kirby.,0,0
4106,JANR,5,Nicw upgrade,10 months ago,"Best Switch yet!!! I had the older Switch model and decided to upgrade it!! The screen is slightly larger, but way brighter!! The colors look more vivid and easier on the eyes. Other than that, you can still expect the same level of fun and entertainment",0,0
4107,Trin,5,Best version of this system!,1 year ago,Bright screen and fun games! Best version of this system!,0,0
4108,Bestbuyname,5,Will they discolor ?,1 year ago,"Looks amazing love the white color,hopefully they stay white",0,0
4109,Sami,5,New And Slightly Improved,4 months ago,"Loved the new OLED screen, i upgraded from the 2017 model and was definitely worth the purchase.",0,0
4110,BlueGiraffe,5,Love this console,5 months ago,"The OLED screen is vivid and bright, easy for me to see. Of course I love that the switch can also connected to my tv.",0,0
4111,Great,5,Nintendo switch OLED,5 months ago,"Very happy with my purchased, love the screen compared to the regular Nintendo switch, bigger and better.",0,0
4112,Cuong,5,Amazing OLED screen!,11 months ago,"I already have a Switch but I knew I had to get this one for the larger OLED screen, if this is your first Switch, I highly recommend it, however if you already own a Switch, I may be hesitate, except for the OLED screen, theres no improvements in hardware and a little expensive.",0,0
4113,Francisca,5,Amazing,5 months ago,Amazing device has long lasting battery and has really good graphics hasn’t gotten scratched and I definitely recommend.,0,0
4114,Clark2k,5,Best console ever made by Nintendo,7 months ago,"The best console ever made by Nintendo!
The increased screen size is even a better upgrade than the OLED aspect, in my opinion. But the OLED is phenomenal, anyway!",0,0
4115,Kiravegito,4,oled switch,1 year ago,the materials on this new switch are way better than reg one. sound isnt much difference. kickstand way better thn old switch and the screen is very good the colors pop more,0,0
4116,Helloworld,5,"big screen, big fun",1 year ago,"big screen, big fun. love it so much, have fun with my daughter.",0,0
4117,Jenna,5,Family fun,3 months ago,Fun game to play with the whole family . Love the sports games,0,0
4118,HappyBuyer,5,Great buy!,10 months ago,"The extra 50 dollars is worth it for the bigger and better screen. I had the original switch, which I still have kept and use it for gaming when in docked mode. I use this new switch OLED for when I'm traveling and the better screen and kickstand make it better.",0,0
4119,Iona,5,New shiny!,11 months ago,"It's a great console and I'm very happy with being able to get it the same day I went to check for one. Staff was super helpful and they got me the exact item I needed within no time. It's shiny, the screen is clear and the games are gorgeous, definitely recommend!",0,0
4120,UFCFUN,5,Much better quality in the screen,1 year ago,I liked it very much. The colors pop more no dull areas.,0,0
4121,Chris,5,Great Console,7 months ago,This is my fist ever console and I'm really glad I went with this model. It's super fun to play and had a fairly easy learning curve for someone who has never played.,0,0
4122,Chiyo,5,OLED great for handheld players,6 months ago,"Best Switch hands down good
1. OLED does not bleach in the sun
2. Battery life is excellent
3. Ethernet port for maximum connection stability.",0,0
4123,Seny,5,First Switch and Fun!,6 months ago,Sooooo fun!! Its a must have if youre into gaming and especially Super Mario. I bought one for myself after gifting one earlier last year to someone.,0,0
4124,PS5User,5,Nintendo OLED White,1 year ago,Beautiful console! Great graphics and outstanding controls!,0,0
4125,Katie,5,Great as an upgrade or first-time buy,1 year ago,I purchased to OLED switch because I was looking to upgrade from my base-model switch (which has the worst/lowest battery life out of all the models to date). My favorite features are the bigger screen and the full-length stand. I travel a lot and having the extra stability is important to me.,0,0
4126,Tricknees,5,"Great Screen, Premium Product",1 year ago,"The new OLED screen is a major improvement. In particular, the screen is a bit larger than the original model, it's enough so that it's noticeable to my eyes. Also, the contrast and colors on the OLED are a big step up. The whole system just has a nicer feel to it. Definitely worth the extra $50 compared to the non-OLED model.",0,0
4127,Kchaos187,5,Oled handheld,7 months ago,"The Oled version is great for on the go play. The screen size is larger and much more crisp.  If you plan on playing strictly in dock mode, go for the original.",0,0
4128,Bargainshopper,5,A step up from the previous switch.,8 months ago,"We already own a switch and went to purchase a second one.  This new version has more memory, better graphics and is able to be hardwired to our router to allow for quicker downloads.",0,0
4129,Amazing,5,The best,3 months ago,Honestly so much fun. The games are amazing and fun,0,0
4130,Sobob99,5,Totally worth it,4 months ago,Great graphics and so easy to use. Love the oled capability and the small size of everything.,0,0
4131,Louie,5,Awesome,1 year ago,Awesome pick up! So much fun. Really good handheld &amp; console,0,0
4132,Brrr,5,Nice picture,3 months ago,Great product and games!  Easy to set up and well worth it,0,0
4133,Badnewz45,5,Nintendo switch,4 months ago,Great for kids.easy interchangeable joy stick. Picture clarity is great.,0,0
4134,Donny,4,Gorgeous screen,1 year ago,I have 5 Nintendo Switches that I play constantly.  The new OLED screen looks so much better in handheld mode.  I don’t want to go back to the older screens now that I have played on this.,0,0
4135,drtherm,5,Worth an upgrade.,4 months ago,Excellent. An improved version that has a nice clear large screen,0,0
4136,Switch,5,Switch OLED,1 year ago,A great system and a worthy upgrade. Beautiful OLED screen.,0,0
4137,ernguz,5,Fresh look,1 year ago,Nice screen and the stand an excellent improvement!,0,0
4138,thor33443,5,Switch OLED is Great!,1 year ago,I was lucky enough to get one of these a week after release. The screen size and quality is amazing. I do prefer my Switch Lite still as I find it more comfortable. The kickstand design is a big improvement over the previous model. Battery life is also great but various depending on the game. Overall I would recommend.,0,0
4139,Bl8zers231,5,Review,7 months ago,"If you where missing so
Thing to play games on that is portable then this device is worth buying. It’s fun battery last long. And very easy to use and set up.",0,0
4140,1stGen,5,Good Upgrade,10 months ago,"The Switch OLED may not seem like a big jump compared to the previous iteration but once you get your hands on it you'll notice the difference immediately. The bigger  OLED screen, better audio quality, and better stand makes it feel like a Switch Pro.",0,0
4141,Swampi,5,Cool handheld console.,3 months ago,Glad I purchase this. Love Mario games. Well worth the money.,0,0
4142,John,5,Great screen on dev much better then first edition,1 year ago,For those loving to get a switch it is the only one I would buy if available instead if I already had one I would wait for the next model. Otherwise double the storage better build quality and that Samsung AMOLED is perfect upgrade from the first edition. Not to mention the kickstand is actually useful.,0,0
4143,Nicole,5,Nintendo switch,4 months ago,"Bought online &amp; picked up in store. Very fast transaction. Fun game, would recommend",0,0
4144,DBear,5,Nice upgrade,11 months ago,The Nintendo switch is always fun. My son likes to upgrade his systems when they are become available. This one happened to become available close to his birthday so he saved us money to purchase it. He was able to trade in his old switch and received a good price for the trade in.,0,0
4145,Nicole,5,Love my Switch,7 months ago,My son treated me to my own Switch (since he was tired of sharing his.) I absolutely love it! The bigger screen for OLED version is great! So happy with my Switch!,0,0
4146,Rdubu,5,Better Than I Thought It Would Be!,1 year ago,"I found one in my local BB customer service desk. Wasn't sure I  would l appreciate the difference in the screen, but was I wrong! For anyone thinking about upgrading, this is definitely an upgrade to my Switch Mario version. The screen is larger, sharper, and more vibrant The sound is better and the adjustable kickstand is just nice!",0,0
4147,Shey,5,Love it,10 months ago,"When I bought this, I didn’t expect to love it so much. I’ve had the original switch and the lite, the oled screen makes it worth it if you play handheld often. Otherwise, it doesn’t make much of a difference. Sound is a bit better on handheld as well.",0,0
4148,ShortyB,5,Love the OLED,4 months ago,Great buy highly recommend. Bigger screen is well worth the few dollars more,0,0
4149,Khan,5,Awesome and Easy to use,5 months ago,Great buy.. awesome graphics and engaging.. i am useimg it more than i thought i would do with a hand held console..,0,0
4150,Gonk,5,Oled,1 year ago,Really nice in handheld mode also looks really crisp,0,0
4151,RandyJr,5,Best OLED screen,3 months ago,I love this oled version… it’s so crisp and clean!,0,0
4152,KRIS,5,Little bundle of awesome,7 months ago,Bought this for our son and didnt realize my husband and I would be playin it just as much! Its soo easy to use and tranistions from handheld to the tv smoothly.,0,0
4153,verygood,5,Perfect size,1 year ago,Great screen size and color! I would  highly recommend.,0,0
4154,Anonymous,5,Fun for everyone.,3 months ago,Kids loved it.  Great for long road trips and every day use.,0,0
4155,DaveyD,5,Great upgrade!,8 months ago,"Definitely worth the upgrade from the original Nintendo switch. 
The screen is phenomenal, battery life is fantastic. 
I find myself playing the switch in handheld more than I have before!",0,0
4156,Dave,5,Exactly as advertised,6 months ago,OLED screen looks great. Works flawlessly. Bought it in the app and Best Buy walked it out to my car - I love the future,0,0
4157,David,5,Worth the upgrade,6 months ago,This was definitely worth the upgrade over the switch light. We love the bigger and better screen. Battery life is so much better too,0,0
4158,Bjmedia,5,Love this OLED Switch!!,9 months ago,Loving this model!! Had the older one with the smaller screen and this one blows it away. It’s def bigger but the bigger screen and stand makes up for anything that could be lacking. Strong battery life too!!,0,0
4159,TallyBoseLover,5,Bright OLED screen,6 months ago,Working well with a TV connection and this reminds me of old Wii... OLED is bright enough and big screen for portable game experience.,0,0
4160,Bellybuster,5,Beautiful visuals for an OLED screen,1 year ago,Screen upgrade is worth it to purchase this upgrade,0,0
4161,PuppyGirl,5,Family Fun!,6 months ago,Fun springtime treat for the family! Love the multi-player capability and to screen case to the tv.  I'm only good on Tetris though.  :\,0,0
4162,dtermined2,5,Love it!,5 months ago,Gift for my son and it’s his first one. He absolutely loves it! Great system! OLED screen looks great!,0,0
4163,JLee,5,Family Fun with the Nintendo Switch,3 months ago,Nintendo Switch is great fun for old and new family games.,0,0
4164,SamN0va,5,Switch oled review,3 months ago,Great upgrade and fantastic new screen really enjoy it.,0,0
4165,LeoImChewingGum,5,Handheld Mode Upgrade!!,1 year ago,"You can tell the difference between the OLED Nintendo Switch and the Standard Switch!! If you play mostly handheld on your Switch, then this is the upgrade for you! You can tell how much more the colors pop here and how much more vibrant the games look!! Very recommended!",0,0
4166,star,5,Mm,3 months ago,Loving it !!!!!! Good color solution!!!!! Clarity!!!!,0,0
4167,Redvelvet,5,Black and White,8 months ago,"This Console is very Affordable and it lets the kids enjoy playing along or with Friends and Family.
The Games let you play with all Age Range.
It has different options to pick the Color",0,0
4168,Anna,5,Nintendo switch,4 months ago,Love it!! I had the first switch but the image on this one is amazing,0,0
4169,Jenn,5,Great!,3 months ago,Screen looks great and i love the way it’s packaged.,0,0
4170,Paul,5,Nintendo Switch,7 months ago,The Nintendo Switch OLED model is an awesome gaming system.  The graphics are exceptional for its smaller size.  I think it's a great value and a blast to play.,0,0
4171,Mchlthib43,5,I love Nintendo Switch,6 months ago,"Oled Oled Oled Oled Oled Oled Oled faster processor better battery life and larger oled screen 
I absolutely love it",0,0
4172,Cpop,5,Awesome,4 months ago,"Video quality is amazing, makes it enjoyable to just sit down and play",0,0
4173,BBatti,5,Nintendo Fun,4 months ago,Love Love Love this Nintendo Switch and the price was good too. Thank you Best Buy!,0,0
4174,Aura313,5,Refreshing update,10 months ago,"The OLED screen and reduced bezels make using the switch screen a much more enjoyable experience. The stand is also a huge add for tabletop play, being able to adjust it for the best viewing angle is an underrated improvement.",0,0
4175,JB44408,5,Best Update,4 months ago,Great new version. The oled screen makes a world of difference.,0,0
4176,Wally,5,Fun for everyone,7 months ago,'Tis platform has a great library and offers in both physical and online games. Easy to use and mine looks great on 65 inch TV. No problems at all.,0,0
4177,TonyAntonio,5,Get IT!!!!,8 months ago,This has the best display on a Nintendo! Normally I don’t hype about oled screens! But the one on this one is actually great! And it makes playing games much more enjoyable!,0,0
4178,nicecase,5,Great upgrade from original Switch model,9 months ago,"This console is great if it's your 1st switch console or if you play a lot in handheld mode, and the upgrades are mainly on the screen, if you have a switch and play a lot on your TV, there isn't any real difference.",0,0
4179,0085,5,None,3 months ago,Really good Nintendo switch enjoy it nice big screen,0,0
4180,NurseTyGaming,4,Clear,3 weeks ago,It looks very clear on the screen and is very responsive,0,0
4181,Sprout,5,Much nicer screen,8 months ago,It’s a great upgrade from the original Switch. The bigger and brighter screen is a huge improvement. Docking station comes with it and is compatible with your old switch as well.,0,0
4182,Nate,4,Beautiful console,7 months ago,Great console and beautiful screen. Plenty of games and great for families,0,0
4183,itstubzoo,5,nintendo oled,4 months ago,oled switch has very nice colors. worth the new update!,0,0
4184,ASUalumni,5,Great switch,5 months ago,Great system. The screen size is a lot bigger then the original switch. The image is a lot sharper as well!!,0,0
4185,Corgi,5,A nice upgrade from a Switch Lite,11 months ago,I have had a Switch Lite for a couple years and find that my 63 year old eyes have a had time reading the small text on the screen. The Switch OLED has a bigger and sharper screen and it is much easier for me to see the text and the screen is gorgeous.,0,0
4186,Cjmaurer,5,Switch,4 months ago,"Games are fun, fun are games, play more games, have more fun",0,0
4187,Lizz,4,Beautiful screen,8 months ago,My son loves it. He had the old switch and now has the oled and can tell the difference a lot.,0,0
4188,Pointsplz,5,Oled,5 months ago,The white color let's other people now my switch is better than theirs because it's an oled,0,0
4189,Dyson,5,Switch,10 months ago,This switch is AWSOME! The clarity compare to the old version is a lot better. It has a bigger screen and you can notice it right away. And you can’t go wrong with the white color one it has a sleek look for the bedroom or living room.,0,0
4190,HappyMoose,5,I like new things…,9 months ago,Screen size and LED are worth it! Originally I was just going to buy another joycon then saw this came back in stock and was like well might as well buy the joycon with the console with it :D,0,0
4191,Danny,5,Great system!,1 year ago,"I said in one of my videos that the screen is the same size as the old one.  The difference is that the borders are removed.  You get a picture on its full screen rather than just part of it.

The color schematic is pretty sweet too!

I am glad that I got to the store so early.  I was at the front of the line.",0,0
4192,Lizzy,5,We’re happy with our purchase,4 months ago,The screen is so big and clear. We are so happy with our purchase.,0,0
4193,Anonymous,5,Obsessed,10 months ago,"I originally bought this for my husband, but I've taken it over. I love everything about this switch. The size of the screen and quality of the display is awesome. I am purchasing a second one so we dont have to share.",0,0
4194,vman0478,5,Worth the extra to get the oled,7 months ago,Screen is so much brighter and sharper than original. Bigger too which is nice. I like the addition of the ethernet port to the dock. Overall absolutely love it.,0,0
4195,BenW,5,Great system,5 months ago,Bought for my kids but i get on it when they go to bed. Great system and tge new screen is so much better.,0,0
4196,Missingno,5,Great system,9 months ago,The Oled is such an improvement from the original switch. Its perfect for those for play on handheld for than docked and its even better when docked. Highly recommended getting this over the regular switch.,0,0
4197,disappointedwithBB,5,Happy now,6 months ago,Nice product. Some challenges with the fear of console being worn out within six months of use or so other than that it looks good.,0,0
4198,Quantum,4,Beautiful Oled Screen,1 year ago,"If you play in handheld mode or plan on getting a Switch fir the first time, then I recommend getting the OLED model. The new screen &amp; slightly increase in screen size is amazing.",0,0
4199,xxGTxx,5,Great Screen,7 months ago,"Very nice screen. Aside from that, not much different. Probably not worth buying if you own the original switch but a must own for Nintendo nerds like me!",0,0
4200,Ed1978,5,The Default Switch.,6 months ago,"This should be the default switch in 2022.
Still they could have allowed overclocking for better performance in the newer versions.",0,0
4201,Rooose,5,Excellent,10 months ago,Thus is an amazing evolution of tge switch. It’s of high standard and certainly a cut above its predecessor. Even though I have the monster hunter version I really love the upgrade. The screen is amazing when compared.,0,0
4202,Cath,5,Super fun,5 months ago,4 year old loves this He plays on the device and and TV.  Would recommend buying,0,0
4203,jennnna78,5,best one out there,11 months ago,"this switch is really good if u still have a gen 1 console or in general a broken screen, etc. i wouldn’t replace it if u have the acnh edition or the 2nd gen one because it wouldn’t be quite worth it! the screen is much better and the quality is worth it!",0,0
4204,Rick,5,My First Switch!! Loving the looks,11 months ago,"This is my first Switch and I am loving it. The display is absolutely incredible and combined with all the great titles Nintendo has, this is the best choice for fans who don’t have a Nintendo Switch. Highly recommended you won’t be disappointed.",0,0
4205,Faby,5,Switch,5 months ago,"I loved this Nintendo, its good size screen, the perfect controls adapts very well to the TV",0,0
4206,Mackeroney,5,Awesome display,8 months ago,"I updated from the classic switch and the screen is worth it if you want great rich colors and contrast.  The stand is another awesome improvement.
I also love the sturdy body.",0,0
4207,SUNSHINE,5,WORTH IT.,4 months ago,This is the best handheld game you can get. Definitely glad I bought it.,0,0
4208,Slam,5,"Absolutely beautiful, must have for Nintendo fans",10 months ago,"Absolutely stunning new display, for those who say if not a big upgrade, I definitely would disagree. Love the new scream, overall has a stronger feel, well built, and the new white aesthetic is very pleasing, and matches my PS5 :)",0,0
4209,IndyGuy,5,Great Buy,9 months ago,"Great screen. Vibrant and smooth play. Wish they’d upped the internal specs a little more for the additional $50.00, but it’s not too bad. Previous models are good enough if you’re a current/past user.",0,0
4210,Daniel,5,Awesome graphics,4 months ago,Amazing screen and addition to replace the legacy version,0,0
4211,KushQueenBea,5,Best GIFT EVER,11 months ago,My favorite gift that I got this year! the screen is so crisp and clear makes you wanna live in the world you're playing. My dad was a gamer at heart so it comes naturally with practice but I practically live in Zelda its well worth it!,0,0
4212,magicthrowftw,5,100% worth the upgrade,1 year ago,It's the same size but the additional screen real estate on the OLED is a pretty big difference in my opinion.  The kick stand is Surface-like and a nice upgrade over the launch version.  Download speeds via LAN are also noticeably faster than downloading over wifi.,0,0
4213,Bose,5,switch,4 months ago,very  fun games and enjoy playing with my grandson,0,0
4214,b1Rd,5,New screen &amp; kickstand worth it!,5 months ago,Upgraded from the original Nintendo Switch and I absolutely love the new features and the new screen!,0,0
4215,PikachuGem,5,Best decision,7 months ago,"Brought it for myself and a friend, we both are greatly enjoying it. It looks so much better than the switch lite and speed run time is on point",0,0
4216,Riser,5,Switch oled,4 months ago,I love it. Awesome you can tell the size difference. Video quality amazing,0,0
4217,Ceeg,5,Great buy,7 months ago,Definitely worth the price graphics are amazing my sons plays this all day if I let him hood system love the fact you can download games and add space,0,0
4218,Brian,5,Enjoying having Nintendo back!,7 months ago,I love this system! I have Xbox and PS4 but I needed my Nintendo back!!! Mostly play this on my 70” TV but enjoy having as a handheld also.,0,0
4219,Hector,5,Great,5 months ago,"Great console, love the screen. Was glad my local Best Buy had it when I went in.",0,0
4220,Steven,5,Get it if you play undocked,10 months ago,"At first I thought this new version was pointless. It still may be, but for someone like me that 90% of the time plays undocked, the change is great. Screen seems bigger &amp; better and the backstand is a greay plus.",0,0
4221,Moni,5,Nintendo switch oled,4 months ago,My girls love the Oled . You can take it anywhere .fun for family time,0,0
4222,Araxton,5,Best switch model yet,10 months ago,As if trying this model over the other v2 and v1 this is the best model. The screen alone makes up for the extra cost. Plus you get double the storage. While the stand is more durable i perfer the smaller stand.,0,0
4223,Cheto,5,OLED is where it’s at!!,10 months ago,"Great for the family. And for those OG gamers wether your started your journey on the NES, SNES or N64 there’s something for you to relive your childhood. The updated OLED screen makes those game remakes a lot more enjoyable.",0,0
4224,Awesome,5,Endless fun,4 months ago,"One of , if not best  purchases I’ve ever done lately.",0,0
4225,Minnie,5,Great!,6 months ago,The OLED switch is a lot easier to play on with it’s wider screen. I like it better than the normal switch.,0,0
4226,iPhoneSE,5,Best gaming handheld device on the market,7 months ago,I really enjoy my Nintendo switch especially because I am able to play exclusive games like Mario and Zelda that I can’t play on any other platform,0,0
4227,Jaime,5,Whole family fun,4 months ago,Best purchase! Whole family loves it! Sports night is a must!,0,0
4228,Teirrah,5,OLED screen a plus,4 months ago,I like the bigger OLED screen with some new backend features.,0,0
4229,AAng,5,Much Much Better Than I Expected,1 year ago,"This is a much bigger upgrade than I expected from my Switch Lite. The screen is simply outstanding, and feels much bigger than I thought it would be. The colors pop, the contrast is infinite, and the darks are pitch black. Despite the larger screen size, resolution doesn’t seem adversely affected.",0,0
4230,Jerome,5,Slight upgrade.,1 year ago,"Good looking system.  Sturdy kickstand.   Not much of an upgrade over the last one to make both going forward.  They need go keep the lite and this one and quit the old model with thr smaller screen.

If yours nee to switch, id get this one.  If you have the old one, no need to change",0,0
4231,Patrick,5,Family fun,11 months ago,Nintendo have been my console since I was a teenager. Have had every console that they have made. I have always loved what Nintendo do. I will always be a fan. The playability of this game is great. 5yrs to 100+. The best console for the whole family.,0,0
4232,Hoose,5,"Definitely worth getting, but not worth upgrading",10 months ago,"Nintendo Switch OLED is just a little bit better. Double the internal memory, better screen, and much better kickstand. If you don't have a Switch it's worth getting, but if you already own the previous model I would say pass.",0,0
4233,Junior,5,Good condlle,4 months ago,Super fun console... really recommend it for all ages,0,0
4234,Krados,4,Great gift!,11 months ago,"Purchased for my 10yr old. Love the big screen, vibrant colors and ease of use. Only wish there was more memory for the price paid.",0,0
4235,Michael,5,Definitely worth the upgrade,1 year ago,"The new switch OLED is definitely a big improvement the screen is phenomenal And is worth the upgrade alone the extra storage is a nice plus and the whole unit feels very high quality and sturdy For anyone on the fence the switch OLED is definitely worth the upgrade 

Highly recommended",0,0
4236,Ahsen,5,Nintendo switch oled review,10 months ago,Great. My kids love it. Actually a console to enjoy with your whole family. Spend quality fun time when weather outside does not allow out door activities. Nintendo has variety of games that your family will love to play.,0,0
4237,Lilbill,5,Best decision,4 months ago,Love it. Worth it. The new screen makes all the difference.,0,0
4238,Ernie,5,Enjoying the new oled screen!,5 months ago,"I am enjoying this switch, new oled screen is very clear and the dock looks amazing",0,0
4239,Cameo,5,Awesome screen,5 months ago,This is switch is awesome OLED screen is a big upgrade from regular switch,0,0
4240,Mands386,5,Swoled,4 months ago,"Good upgrade from older model, bigger screen, better battery life",0,0
4241,Sinaneno,5,Great compact  play set!,6 months ago,"Great game set. Can be used by multiple players, it is mobile as well as easy connect to a big screen.",0,0
4242,fcopper,5,Larger screen makes a difference,6 months ago,Larger screen makes a difference. It has the same hardware of the previous edition but have a larger battery and screen.,0,0
4243,Robonana,5,Nice bigger screen,4 months ago,Love the bigger screen. I’m using it like the Switch Lite.,0,0
4244,Blurayman,5,Superb gaming system!,4 months ago,Incredible gaming system! Awesome graphics gameplay and sound!,0,0
4245,DCShaggy69,5,Love it!!!,4 months ago,The new oiled screen s very sharp and nice o play on. Worth the money.,0,0
4246,Bestbuymember29,5,Love it,11 months ago,"I think I play it more than my kids! The screen size is nice graphics are really nice. It’s easy to bring along on trips, or to the stores. I love the multi uses for example multi player can be on the device itself or on a tv.",0,0
4247,Jlg620,5,"Happy, happy!",11 months ago,"I love the (slightly) bigger, sharp and brighter screen! I haven't played anything other than animal crossing on it yet but even that has made a difference. I wish the changes could have been better but I don't regret buying it.",0,0
4248,Cardilene,5,"Highly Recommended,.!",8 months ago,"Nintendo never fails,..! Always brings happiness to the entire family, the console is very stable, responsive and the new OLED panel is just stunning,.!",0,0
4249,Rafik,5,Must buy,8 months ago,I love it. I love my switch and getting a Oled screen makes it 10x better if you got the money for it do it. It’s also cool to have a back up switch to play with others.,0,0
4250,FANTASTIC,5,Great Purchase!,5 months ago,Wonderful game system. Having great fun with it. The car that goes with it is lots of fun also,0,0
4251,PS4HD,5,Switch OLED!!,1 year ago,"Improved in every way over the original switch. It’s not just the screen that has been improved. The joy cons have been updated and improved, the battery, and the overall aesthetic of the console has been substantially improved. Only downside is the lack of 4K support.",0,0
4252,Strykerx,5,better than the original,11 months ago,invest in the extra 49.00 and enjoy a crisper display.  the screen is a bit bigger and the joy cons seem to have a better grip.  the display is awesome and worth the purchase price. invest in the screen protector it's also worth the price.,0,0
4253,Flint,5,Fantastic new screen.,1 year ago,"Incredible to say the least when it comes to handheld gaming. Screen is fantastic and I thoroughly enjoy my games on it. New stand is amazing and while I wont use it much, its nice to know that the system as a whole is far more premium. Now to sell my old Switch...",0,0
4254,Bigmike88,5,Oled,5 months ago,Love it screen awesome everything about feel perfect …. Definitely worth it,0,0
4255,Tony,5,old school meets new school,8 months ago,"If you like that old school with the new school Nintendo switch is the way to go, old classic games on the go or the big screen yes Donkey Kong is working like back when…",0,0
4256,jamie,5,Nice screen,4 months ago,Compared the original one the led screen way more better,0,0
4257,Tyler,5,Big noticeable upgrade,8 months ago,"Great upgrade over both the Switch lite and Normal switch. Great screen projection with OLED, incredible difference. Definitely purchase if you game on the switch often!",0,0
4258,Nancy,5,Fun to play,5 months ago,The resolution on the nintendo switch is incredible and is fun to play,0,0
4259,NicMic,5,Great Family Time,9 months ago,My 23 year old got me to buy this gaming system just so we can spend time even though we live in different houses. The display is brilliant just like a high quality tv screen.,0,0
